from_address,to_addresss,weight,distance,delivery_req,shipping_costs,ratings,otds,best_shipping_cost,carrier_ServiceType
19516,50230,54.42,1464.322575662145,3,"[64.1821505044143, 64.1821505044143, 85.1821505044143, 64.1821505044143, 81.1821505044143, 64.1821505044143, 85.1821505044143]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",85.1821505044143,DHL_DHL_GROUND
19516,31917,23.68,1189.8191484541708,2,"[31.61212765636114, 67.61212765636114, 52.61212765636114, 31.61212765636114, 48.61212765636114, 64.61212765636114, 52.61212765636114]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",64.61212765636114,DHL_SAMEDAY_JETLINE
19516,29702,3.41,767.7064387678909,2,"[8.528042925119273, 44.528042925119266, 29.528042925119273, 8.528042925119273, 25.528042925119273, 41.528042925119266, 29.528042925119273]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",44.528042925119266,FEDEX_FEDEX_GROUND
19516,56178,70.59,1701.067254431378,3,"[81.93044836287586, 81.93044836287586, 102.93044836287586, 81.93044836287586, 98.93044836287586, 81.93044836287586, 102.93044836287586]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",102.93044836287586,FEDEX_EXPRESS_SAVER
19516,36512,79.49,1509.3283885930903,2,"[89.55218925728727, 125.55218925728727, 110.55218925728727, 89.55218925728727, 106.55218925728727, 122.55218925728727, 110.55218925728727]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",125.55218925728727,FEDEX_FEDEX_GROUND
19516,34420,61.68,1384.5801444870926,1,"[135.9105342965806, 106.91053429658061, 91.91053429658062, 130.9105342965806, 87.91053429658062, 103.91053429658061, 91.91053429658062]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",135.9105342965806,FEDEX_OVERNIGHT
19516,97503,54.7,3858.1532798246117,2,"[80.42102186549741, 116.42102186549741, 101.42102186549741, 80.42102186549741, 97.42102186549741, 113.42102186549741, 101.42102186549741]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",113.42102186549741,DHL_SAMEDAY_JETLINE
19516,16022,92.88,319.86730327669704,1,"[160.0124486885113, 131.0124486885113, 116.01244868851131, 155.0124486885113, 112.01244868851131, 128.0124486885113, 116.01244868851131]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",160.0124486885113,FEDEX_OVERNIGHT
19516,62977,16.09,1118.7442483220252,1,"[88.54829498881351, 59.548294988813495, 44.5482949888135, 83.54829498881351, 40.5482949888135, 56.548294988813495, 44.5482949888135]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",83.54829498881351,UPS_UPS_EXPRESS_CRITICAL
19516,20442,77.09,196.831226068677,2,"[78.40220817379118, 114.40220817379118, 99.40220817379118, 78.40220817379118, 95.40220817379118, 111.40220817379118, 99.40220817379118]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",114.40220817379118,FEDEX_FEDEX_GROUND
19516,17943,85.45,44.311892463268805,3,"[85.74541261642179, 85.74541261642179, 106.74541261642179, 85.74541261642179, 102.74541261642179, 85.74541261642179, 106.74541261642179]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",106.74541261642179,FEDEX_EXPRESS_SAVER
19516,59538,6.06,2653.0082207949627,2,"[23.746721471966417, 59.746721471966424, 44.746721471966424, 23.746721471966417, 40.746721471966424, 56.746721471966424, 44.746721471966424]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",56.746721471966424,DHL_SAMEDAY_JETLINE
19516,15065,15.3,314.8048815711106,1,"[82.39869921047406, 53.39869921047408, 38.39869921047407, 77.39869921047408, 34.39869921047407, 50.39869921047408, 38.39869921047407]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",82.39869921047406,FEDEX_OVERNIGHT
19516,42713,3.98,922.1328341856395,1,"[75.12755222790427, 46.12755222790426, 31.127552227904264, 70.12755222790427, 27.127552227904264, 43.12755222790426, 31.127552227904264]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",75.12755222790427,FEDEX_OVERNIGHT
19516,60950,92.81,998.5095876223846,1,"[164.46673058414922, 135.46673058414922, 120.46673058414923, 159.46673058414922, 116.46673058414923, 132.46673058414922, 120.46673058414923]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",164.46673058414922,FEDEX_OVERNIGHT
19516,71002,79.04,1785.507270774981,1,"[155.94338180516655, 126.94338180516655, 111.94338180516655, 150.94338180516655, 107.94338180516655, 123.94338180516655, 111.94338180516655]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",155.94338180516655,FEDEX_OVERNIGHT
19516,24505,8.77,436.0940807050764,3,"[11.677293871367176, 11.677293871367176, 32.677293871367176, 11.677293871367176, 28.677293871367176, 11.677293871367176, 32.677293871367176]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",32.677293871367176,FEDEX_EXPRESS_SAVER
19516,56081,84.22,1577.569893179309,1,"[159.7371326211954, 130.7371326211954, 115.7371326211954, 154.7371326211954, 111.7371326211954, 127.7371326211954, 115.7371326211954]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",159.7371326211954,FEDEX_OVERNIGHT
19516,24714,20.32,559.2079299728201,2,"[24.048052866485467, 60.04805286648547, 45.04805286648546, 24.048052866485467, 41.04805286648546, 57.04805286648547, 45.04805286648546]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",57.04805286648547,DHL_SAMEDAY_JETLINE
19516,12742,40.31,173.65736384446265,1,"[106.46771575896308, 77.4677157589631, 62.46771575896309, 101.4677157589631, 58.46771575896309, 74.4677157589631, 62.46771575896309]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",106.46771575896308,FEDEX_OVERNIGHT
19516,41845,85.99,704.5498524618268,1,"[155.6869990164122, 126.68699901641217, 111.68699901641217, 150.6869990164122, 107.68699901641217, 123.68699901641217, 111.68699901641217]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",155.6869990164122,FEDEX_OVERNIGHT
19516,75783,36.15,1926.2204137818312,1,"[113.99146942521222, 84.99146942521222, 69.99146942521222, 108.99146942521222, 65.99146942521222, 81.99146942521222, 69.99146942521222]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",113.99146942521222,FEDEX_OVERNIGHT
19516,09833,82.88,9558.615950371082,3,"[146.60410633580722, 146.60410633580722, 167.60410633580722, 146.60410633580722, 163.60410633580722, 146.60410633580722, 167.60410633580722]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",167.60410633580722,DHL_DHL_GROUND
19516,63345,19.07,1333.965945012427,2,"[27.96310630008285, 63.96310630008285, 48.96310630008285, 27.96310630008285, 44.96310630008285, 60.96310630008285, 48.96310630008285]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",63.96310630008285,FEDEX_FEDEX_GROUND
19516,05744,74.93,432.1344751168639,3,"[77.8108965007791, 77.8108965007791, 98.81089650077911, 77.8108965007791, 94.81089650077911, 77.8108965007791, 98.81089650077911]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",98.81089650077911,FEDEX_EXPRESS_SAVER
19516,48005,50.09,628.6932400359867,3,"[54.281288266906586, 54.281288266906586, 75.28128826690659, 54.281288266906586, 71.28128826690659, 54.281288266906586, 75.28128826690659]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",75.28128826690659,FEDEX_EXPRESS_SAVER
19516,12185,93.93,336.1340378156048,1,"[161.17089358543737, 132.17089358543737, 117.17089358543737, 156.17089358543737, 113.17089358543737, 129.17089358543737, 117.17089358543737]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",161.17089358543737,FEDEX_OVERNIGHT
19516,91306,88.71,3789.634302749,1,"[178.97422868499334, 149.97422868499334, 134.97422868499334, 173.97422868499334, 130.97422868499334, 146.97422868499334, 134.97422868499334]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",178.97422868499334,FEDEX_OVERNIGHT
19516,33950,30.87,1608.249354950696,2,"[41.59166236633797, 77.59166236633797, 62.59166236633797, 41.59166236633797, 58.59166236633797, 74.59166236633797, 62.59166236633797]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",74.59166236633797,DHL_SAMEDAY_JETLINE
19516,49816,82.26,1095.2597988738012,3,"[89.56173199249201, 89.56173199249201, 110.56173199249201, 89.56173199249201, 106.56173199249201, 89.56173199249201, 110.56173199249201]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",110.56173199249201,DHL_DHL_GROUND
19516,57650,7.1,2259.770396485357,1,"[87.16513597656905, 58.165135976569054, 43.165135976569054, 82.16513597656905, 39.165135976569054, 55.165135976569054, 43.165135976569054]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",87.16513597656905,FEDEX_OVERNIGHT
19516,79091,17.91,2366.9707665990263,3,"[33.689805110660174, 33.689805110660174, 54.689805110660174, 33.689805110660174, 50.689805110660174, 33.689805110660174, 54.689805110660174]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",54.689805110660174,FEDEX_EXPRESS_SAVER
19516,67038,42.93,1825.135387037721,1,"[120.09756924691814, 91.09756924691814, 76.09756924691814, 115.09756924691814, 72.09756924691814, 88.09756924691814, 76.09756924691814]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",120.09756924691814,FEDEX_OVERNIGHT
19516,04034,91.8,613.8710080103323,1,"[160.89247338673556, 131.89247338673556, 116.89247338673555, 155.89247338673556, 112.89247338673555, 128.89247338673556, 116.89247338673555]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",160.89247338673556,FEDEX_OVERNIGHT
19516,37748,47.67,898.6842700895952,1,"[118.66122846726397, 89.66122846726397, 74.66122846726397, 113.66122846726397, 70.66122846726397, 86.66122846726397, 74.66122846726397]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",118.66122846726397,FEDEX_OVERNIGHT
19516,65034,66.68,1453.6691550960904,2,"[76.37112770064061, 112.37112770064061, 97.37112770064061, 76.37112770064061, 93.37112770064061, 109.37112770064061, 97.37112770064061]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",109.37112770064061,DHL_SAMEDAY_JETLINE
19516,89138,89.54,3437.722674714472,3,"[112.45815116476315, 112.45815116476315, 133.45815116476314, 112.45815116476315, 129.45815116476314, 112.45815116476315, 133.45815116476314]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",133.45815116476314,FEDEX_EXPRESS_SAVER
19516,81435,35.17,2740.6919814537555,3,"[53.44127987635837, 53.44127987635837, 74.44127987635838, 53.44127987635837, 70.44127987635838, 53.44127987635837, 74.44127987635838]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",70.44127987635838,UPS_WORLDWIDE_EXPRESS_SAVER
19516,63338,46.78,1268.0103018365387,3,"[55.233402012243594, 55.233402012243594, 76.2334020122436, 55.233402012243594, 72.2334020122436, 55.233402012243594, 76.2334020122436]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",76.2334020122436,FEDEX_EXPRESS_SAVER
19516,52003,36.65,1240.7572546010992,1,"[109.921715030674, 80.921715030674, 65.921715030674, 104.921715030674, 61.921715030673994, 77.921715030674, 65.921715030674]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",104.921715030674,UPS_UPS_EXPRESS_CRITICAL
19516,22844,21.18,305.554134059724,1,"[88.21702756039815, 59.21702756039816, 44.21702756039816, 83.21702756039815, 40.21702756039816, 56.21702756039816, 44.21702756039816]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",88.21702756039815,FEDEX_OVERNIGHT
19516,22936,85.24,335.72986531836887,3,"[87.47819910212246, 87.47819910212246, 108.47819910212246, 87.47819910212246, 104.47819910212246, 87.47819910212246, 108.47819910212246]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",108.47819910212246,FEDEX_EXPRESS_SAVER
19516,05444,55.28,526.266620925819,3,"[58.78844413950546, 58.78844413950546, 79.78844413950546, 58.78844413950546, 75.78844413950546, 58.78844413950546, 79.78844413950546]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",79.78844413950546,DHL_DHL_GROUND
19516,58363,83.06,2058.563150709785,1,"[161.78375433806525, 132.78375433806525, 117.78375433806524, 156.78375433806525, 113.78375433806524, 129.78375433806525, 117.78375433806524]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",161.78375433806525,FEDEX_OVERNIGHT
19516,83530,51.0,3270.342119985345,2,"[72.8022807999023, 108.8022807999023, 93.8022807999023, 72.8022807999023, 89.8022807999023, 105.8022807999023, 93.8022807999023]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",108.8022807999023,FEDEX_FEDEX_GROUND
19516,71134,41.58,1806.3729877766864,1,"[118.62248658517791, 89.62248658517791, 74.62248658517791, 113.62248658517791, 70.62248658517791, 86.62248658517791, 74.62248658517791]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",118.62248658517791,FEDEX_OVERNIGHT
19516,54155,28.0,1093.0431507119133,2,"[35.286954338079425, 71.28695433807943, 56.286954338079425, 35.286954338079425, 52.286954338079425, 68.28695433807943, 56.286954338079425]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",68.28695433807943,DHL_SAMEDAY_JETLINE
19516,79381,26.85,2409.727192776301,3,"[42.914847951842006, 42.914847951842006, 63.91484795184201, 42.914847951842006, 59.91484795184201, 42.914847951842006, 63.91484795184201]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",63.91484795184201,DHL_DHL_GROUND
19516,63036,35.28,1268.6237814643418,1,"[108.73749187642895, 79.73749187642895, 64.73749187642895, 103.73749187642895, 60.73749187642895, 76.73749187642895, 64.73749187642895]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",108.73749187642895,FEDEX_OVERNIGHT
19516,68718,85.13,1811.9200515578766,2,"[97.20946701038584, 133.20946701038582, 118.20946701038584, 97.20946701038584, 114.20946701038584, 130.20946701038582, 118.20946701038584]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",130.20946701038582,DHL_SAMEDAY_JETLINE
19516,30272,84.28,1072.3505929869546,2,"[91.42900395324637, 127.42900395324637, 112.42900395324637, 91.42900395324637, 108.42900395324637, 124.42900395324637, 112.42900395324637]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",124.42900395324637,DHL_SAMEDAY_JETLINE
19516,11370,89.59,181.05214833865105,3,"[90.79701432225768, 90.79701432225768, 111.79701432225768, 90.79701432225768, 107.79701432225768, 90.79701432225768, 111.79701432225768]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",111.79701432225768,FEDEX_EXPRESS_SAVER
19516,35082,46.53,1217.2328508597955,2,"[54.64488567239864, 90.64488567239863, 75.64488567239863, 54.64488567239864, 71.64488567239863, 87.64488567239863, 75.64488567239863]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",90.64488567239863,FEDEX_FEDEX_GROUND
19516,12574,82.93,234.0779551305181,2,"[84.49051970087012, 120.49051970087012, 105.49051970087012, 84.49051970087012, 101.49051970087012, 117.49051970087012, 105.49051970087012]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",120.49051970087012,FEDEX_FEDEX_GROUND
19516,66930,90.92,1821.3460044991975,3,"[103.06230669666132, 103.06230669666132, 124.06230669666132, 103.06230669666132, 120.06230669666132, 103.06230669666132, 124.06230669666132]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",124.06230669666132,DHL_DHL_GROUND
19516,33067,32.46,1624.7380000926744,2,"[43.2915866672845, 79.29158666728449, 64.29158666728449, 43.2915866672845, 60.2915866672845, 76.29158666728449, 64.29158666728449]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",76.29158666728449,DHL_SAMEDAY_JETLINE
19516,36103,71.99,1288.7986353980486,2,"[80.58199090265366, 116.58199090265364, 101.58199090265364, 80.58199090265366, 97.58199090265364, 113.58199090265364, 101.58199090265364]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",116.58199090265364,FEDEX_FEDEX_GROUND
19516,76884,82.8,2317.2412014233914,2,"[98.24827467615594, 134.24827467615594, 119.24827467615594, 98.24827467615594, 115.24827467615594, 131.24827467615594, 119.24827467615594]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",131.24827467615594,DHL_SAMEDAY_JETLINE
19516,28287,23.29,717.3897846634851,2,"[28.072598564423235, 64.07259856442323, 49.07259856442323, 28.072598564423235, 45.07259856442323, 61.07259856442323, 49.07259856442323]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",61.07259856442323,DHL_SAMEDAY_JETLINE
19516,05602,59.29,505.7056229331034,2,"[62.66137081955402, 98.66137081955402, 83.66137081955402, 62.66137081955402, 79.66137081955402, 95.66137081955402, 83.66137081955402]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",98.66137081955402,FEDEX_FEDEX_GROUND
19516,90039,48.68,3767.278797486386,3,"[73.79519198324257, 73.79519198324257, 94.79519198324257, 73.79519198324257, 90.79519198324257, 73.79519198324257, 94.79519198324257]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",90.79519198324257,UPS_WORLDWIDE_EXPRESS_SAVER
19516,08558,33.74,111.29098569400658,1,"[99.4819399046267, 70.48193990462671, 55.481939904626714, 94.48193990462671, 51.481939904626714, 67.48193990462671, 55.481939904626714]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",94.48193990462671,UPS_UPS_EXPRESS_CRITICAL
19516,21623,49.19,148.98710421415774,1,"[115.18324736142772, 86.18324736142772, 71.18324736142772, 110.18324736142772, 67.18324736142772, 83.18324736142772, 71.18324736142772]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",115.18324736142772,FEDEX_OVERNIGHT
19516,68116,30.19,1691.8880422661625,2,"[41.46925361510775, 77.46925361510775, 62.469253615107746, 41.46925361510775, 58.469253615107746, 74.46925361510775, 62.469253615107746]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",74.46925361510775,DHL_SAMEDAY_JETLINE
19516,04074,90.47,580.4470074492267,3,"[94.33964671632818, 94.33964671632818, 115.33964671632818, 94.33964671632818, 111.33964671632818, 94.33964671632818, 115.33964671632818]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",115.33964671632818,FEDEX_EXPRESS_SAVER
19516,14810,32.92,234.5284155509252,3,"[34.483522770339505, 34.483522770339505, 55.483522770339505, 34.483522770339505, 51.483522770339505, 34.483522770339505, 55.483522770339505]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",55.483522770339505,DHL_DHL_GROUND
19516,54760,76.44,1319.413588726486,3,"[85.2360905915099, 85.2360905915099, 106.2360905915099, 85.2360905915099, 102.2360905915099, 85.2360905915099, 106.2360905915099]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",106.2360905915099,DHL_DHL_GROUND
19516,04579,30.34,640.4058456455214,3,"[34.60937230430348, 34.60937230430348, 55.60937230430348, 34.60937230430348, 51.60937230430348, 34.60937230430348, 55.60937230430348]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",51.60937230430348,UPS_WORLDWIDE_EXPRESS_SAVER
19516,40815,84.98,754.669424986669,1,"[155.01112949991114, 126.01112949991114, 111.01112949991114, 150.01112949991114, 107.01112949991114, 123.01112949991114, 111.01112949991114]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",155.01112949991114,FEDEX_OVERNIGHT
19516,35144,42.68,1254.307478612663,3,"[51.04204985741775, 51.04204985741775, 72.04204985741775, 51.04204985741775, 68.04204985741775, 51.04204985741775, 72.04204985741775]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",72.04204985741775,FEDEX_EXPRESS_SAVER
19516,62451,70.45,1005.4459573954922,3,"[77.15297304930328, 77.15297304930328, 98.15297304930328, 77.15297304930328, 94.15297304930328, 77.15297304930328, 98.15297304930328]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",98.15297304930328,DHL_DHL_GROUND
19516,62262,62.93,1144.6065875015115,1,"[135.56071058334342, 106.56071058334341, 91.56071058334341, 130.56071058334342, 87.56071058334341, 103.56071058334341, 91.56071058334341]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",135.56071058334342,FEDEX_OVERNIGHT
19516,14809,84.73,242.01695099637746,3,"[86.34344633997586, 86.34344633997586, 107.34344633997586, 86.34344633997586, 103.34344633997586, 86.34344633997586, 107.34344633997586]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",103.34344633997586,UPS_WORLDWIDE_EXPRESS_SAVER
19516,50250,85.96,1538.1910113330698,3,"[96.21460674222045, 96.21460674222045, 117.21460674222047, 96.21460674222045, 113.21460674222047, 96.21460674222045, 117.21460674222047]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",117.21460674222047,FEDEX_EXPRESS_SAVER
19516,52567,78.0,1349.1493981259873,2,"[86.99432932083991, 122.99432932083991, 107.99432932083991, 86.99432932083991, 103.99432932083991, 119.99432932083991, 107.99432932083991]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",119.99432932083991,DHL_SAMEDAY_JETLINE
19516,93774,68.72,3775.084875304643,1,"[158.88723250203094, 129.88723250203094, 114.88723250203095, 153.88723250203094, 110.88723250203095, 126.88723250203095, 114.88723250203095]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",153.88723250203094,UPS_UPS_EXPRESS_CRITICAL
19516,20180,16.07,199.29985512406458,1,"[82.39866570082711, 53.398665700827095, 38.398665700827095, 77.3986657008271, 34.398665700827095, 50.398665700827095, 38.398665700827095]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",82.39866570082711,FEDEX_OVERNIGHT
19516,75404,57.43,1963.6652061184068,3,"[70.52110137412271, 70.52110137412271, 91.52110137412271, 70.52110137412271, 87.52110137412271, 70.52110137412271, 91.52110137412271]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",91.52110137412271,FEDEX_EXPRESS_SAVER
19516,39442,27.04,1523.5444027458589,3,"[37.19696268497239, 37.19696268497239, 58.19696268497239, 37.19696268497239, 54.19696268497239, 37.19696268497239, 58.19696268497239]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",58.19696268497239,DHL_DHL_GROUND
19516,59441,38.84,2731.379066478859,1,"[122.04919377652573, 93.04919377652573, 78.04919377652573, 117.04919377652573, 74.04919377652573, 90.04919377652573, 78.04919377652573]","[10, 10, 10, 7, 6, 8, 9]","[0.99, 0.99, 0.97, 0.9, 0.9, 0.96, 0.97]",122.04919377652573,FEDEX_OVERNIGHT
19516,28603,62.85,706.2711395246303,2,"[67.55847426349754, 103.55847426349754, 88.55847426349754, 67.55847426349754, 84.55847426349754, 100.55847426349754, 88.55847426349754]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",100.55847426349754,DHL_SAMEDAY_JETLINE
19516,90703,62.42,3762.080698687203,2,"[87.50053799124802, 123.50053799124802, 108.50053799124802, 87.50053799124802, 104.50053799124802, 120.50053799124802, 108.50053799124802]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",123.50053799124802,FEDEX_FEDEX_GROUND
19516,41268,65.4,656.6409859370815,2,"[69.77760657291388, 105.77760657291388, 90.77760657291388, 69.77760657291388, 86.77760657291388, 102.77760657291388, 90.77760657291388]","[0, 10, 10, 0, 6, 8, 9]","[0, 0.99, 0.97, 0, 0.9, 0.96, 0.97]",102.77760657291388,DHL_SAMEDAY_JETLINE
19516,72623,32.65,1486.772201187395,3,"[42.561814674582635, 42.561814674582635, 63.561814674582635, 42.561814674582635, 59.561814674582635, 42.561814674582635, 63.561814674582635]","[0, 0, 10, 0, 6, 0, 9]","[0, 0, 0.97, 0, 0.9, 0, 0.97]",63.561814674582635,DHL_DHL_GROUND
