from_address,to_addresss,weight,distance,costs,shipping_cost,carrier_ServiceType
72623,24714,114,993.9199766507661,"[244.78719976650768, 140.0741331776718, 135.47413317767177, 170.89813317767178, 133.37413317767178, 176.91013317767178, 137.43013317767176]",132.20613317767177,UPS_WORLDWIDE_EXPRESS_SAVER
72623,28728,116,872.0718532328675,"[246.5687185323287, 141.26181235488582, 136.6618123548858, 172.00581235488582, 134.50181235488577, 178.03781235488577, 138.51781235488576]",133.33381235488577,UPS_WORLDWIDE_EXPRESS_SAVER
72623,58716,126,1447.258207058833,"[267.32058207058833, 155.09638804705892, 150.4963880470589, 185.44038804705892, 148.0363880470589, 191.5723880470589, 151.85238804705887]",146.8683880470589,UPS_WORLDWIDE_EXPRESS_SAVER
72623,05444,96,1869.7542116825084,"[226.5455421168251, 127.9130280778834, 123.31302807788339, 159.4570280778834, 121.7530280778834, 165.28902807788342, 126.16902807788338]",120.5850280778834,UPS_WORLDWIDE_EXPRESS_SAVER
72623,80165,116,1163.4217975294748,"[249.48221797529476, 143.2041453168632, 138.60414531686317, 173.9481453168632, 136.44414531686317, 179.98014531686317, 140.46014531686313]",135.27614531686316,UPS_WORLDWIDE_EXPRESS_SAVER
72623,55808,18,1135.1807133713037,"[102.19980713371304, 45.01587142247535, 40.415871422475355, 79.67987142247534, 41.195871422475356, 84.73187142247536, 47.171871422475355]",40.567871422475356,FEDEX_EXPRESS_SAVER
72623,30033,82,788.9376431806265,"[194.7373764318063, 106.70758428787083, 102.10758428787084, 138.81158428787086, 100.96758428787084, 144.50358428787084, 105.66358428787085]",99.79958428787083,UPS_WORLDWIDE_EXPRESS_SAVER
72623,50230,24,657.4153054379717,"[106.42215305437972, 47.830768702919805, 43.23076870291981, 82.2547687029198, 43.83076870291981, 87.36676870291981, 49.68676870291981]",43.38276870291981,FEDEX_EXPRESS_SAVER
72623,36512,52,725.9716428643918,"[149.10771642864393, 76.28781095242927, 71.68781095242927, 109.59181095242928, 71.44781095242928, 114.98381095242928, 76.74381095242929]",70.27981095242927,UPS_WORLDWIDE_EXPRESS_SAVER
72623,96203,16,10846.262192111803,"[196.31062192111804, 107.75641461407868, 103.15641461407868, 142.50041461407872, 103.99641461407869, 147.5324146140787, 110.0124146140787]",103.30841461407869,FEDEX_EXPRESS_SAVER
72623,57650,84,1372.8881233842542,"[203.57688123384256, 112.60058748922835, 108.00058748922835, 144.6245874892284, 106.80058748922838, 150.33658748922838, 111.45658748922837]",105.63258748922837,UPS_WORLDWIDE_EXPRESS_SAVER
72623,46524,44,763.8135201792903,"[137.48613520179293, 68.5400901345286, 63.9400901345286, 102.16409013452859, 63.9400901345286, 107.47609013452862, 69.3960901345286]",62.772090134528604,UPS_WORLDWIDE_EXPRESS_SAVER
72623,48846,4,953.0961726432288,"[79.37896172643228, 29.801974484288195, 25.201974484288193, 65.02597448428818, 26.401974484288196, 69.93797448428819, 32.65797448428819]",25.353974484288194,FEDEX_EXPRESS_SAVER
72623,62544,44,463.2321010520439,"[134.48032101052047, 66.53621400701361, 61.936214007013625, 100.16021400701362, 61.936214007013625, 105.47221400701363, 67.39221400701364]",60.768214007013626,UPS_WORLDWIDE_EXPRESS_SAVER
72623,33134,24,1650.7487224257761,"[116.35548722425776, 54.4529914828385, 49.852991482838505, 88.87699148283849, 50.452991482838506, 93.98899148283851, 56.3089914828385]",50.004991482838506,FEDEX_EXPRESS_SAVER
72623,49816,146,1186.1264913831903,"[294.70926491383193, 173.35550994255465, 168.75550994255462, 202.89950994255463, 165.69550994255462, 209.23150994255462, 169.1115099425546]",164.52750994255462,UPS_WORLDWIDE_EXPRESS_SAVER
72623,83712,84,2169.0557819373676,"[211.5385578193737, 117.90837187958245, 113.30837187958245, 149.93237187958246, 112.10837187958246, 155.64437187958248, 116.76437187958246]",110.94037187958246,UPS_WORLDWIDE_EXPRESS_SAVER
72623,31791,88,953.4513847883165,"[205.38251384788316, 113.80434256525544, 109.20434256525544, 145.66834256525547, 107.88434256525545, 151.42034256525545, 112.46034256525544]",106.71634256525545,UPS_WORLDWIDE_EXPRESS_SAVER
72623,05744,138,1818.675612587839,"[289.0347561258784, 169.57250408391897, 164.97250408391895, 199.43650408391895, 162.15250408391893, 205.68850408391893, 165.72850408391892]",160.98450408391892,UPS_WORLDWIDE_EXPRESS_SAVER
72623,35144,34,618.1613058912372,"[121.02961305891237, 57.56907537260824, 52.969075372608245, 91.59307537260824, 53.26907537260825, 96.80507537260826, 58.92507537260824]",53.121075372608246,FEDEX_EXPRESS_SAVER
72623,62262,2,385.0848911405341,"[70.69884891140534, 24.01523260760356, 19.41523260760356, 59.31923260760355, 20.675232607603565, 64.21123260760355, 26.97123260760356]",19.56723260760356,FEDEX_EXPRESS_SAVER
72623,53826,38,748.2144968340248,"[128.33014496834028, 62.436096645560156, 57.83609664556016, 96.30009664556016, 58.01609664556016, 101.55209664556017, 63.59209664556017]",57.98809664556016,FEDEX_EXPRESS_SAVER
72623,60120,24,710.9751227928953,"[106.95775122792895, 48.18783415195263, 43.587834151952634, 82.61183415195262, 44.187834151952636, 87.72383415195264, 50.04383415195263]",43.739834151952635,FEDEX_EXPRESS_SAVER
72623,21623,32,1463.9173378691487,"[126.48717337869148, 61.20744891912765, 56.607448919127656, 95.31144891912766, 56.967448919127655, 100.50344891912766, 62.66344891912765]",56.75944891912766,FEDEX_EXPRESS_SAVER
72623,87941,98,1423.6995563002743,"[225.08499556300276, 126.93933037533516, 122.33933037533517, 158.40333037533517, 120.71933037533518, 164.25533037533518, 125.09533037533517]",119.55133037533517,UPS_WORLDWIDE_EXPRESS_SAVER
72623,63345,22,318.4180431655662,"[100.03218043165566, 43.5707869544371, 38.9707869544371, 78.0747869544371, 39.630786954437106, 83.16678695443711, 45.52678695443711]",39.1227869544371,FEDEX_EXPRESS_SAVER
72623,08558,148,1594.1818597020479,"[301.7898185970205, 178.07587906468035, 173.47587906468033, 207.53987906468032, 170.35587906468032, 213.89187906468032, 173.7318790646803]",169.18787906468032,UPS_WORLDWIDE_EXPRESS_SAVER
72623,53018,22,804.6897656806633,"[104.89489765680663, 46.81259843787108, 42.21259843787109, 81.31659843787108, 42.87259843787108, 86.4085984378711, 48.768598437871084]",42.36459843787109,FEDEX_EXPRESS_SAVER
72623,12574,108,1691.2412253364707,"[242.76041225336473, 138.72294150224317, 134.12294150224315, 169.78694150224314, 132.20294150224314, 175.73894150224314, 136.37894150224312]",131.03494150224313,UPS_WORLDWIDE_EXPRESS_SAVER
72623,45374,82,810.4186202880671,"[194.95218620288068, 106.85079080192044, 102.25079080192045, 138.95479080192047, 101.11079080192044, 144.64679080192045, 105.80679080192044]",99.94279080192044,UPS_WORLDWIDE_EXPRESS_SAVER
72623,44853,36,931.792915692356,"[127.16592915692355, 61.65995277128236, 57.05995277128237, 95.60395277128237, 57.29995277128237, 100.83595277128238, 62.91595277128237]",57.21195277128237,FEDEX_EXPRESS_SAVER
72623,99678,94,5377.653948501458,"[258.6245394850146, 149.2990263233431, 144.69902632334308, 180.92302632334307, 143.19902632334305, 186.73502632334305, 147.65502632334304]",142.03102632334304,UPS_WORLDWIDE_EXPRESS_SAVER
72623,32337,18,1018.0159681817711,"[101.02815968181771, 44.2347731212118, 39.63477312121181, 78.8987731212118, 40.41477312121181, 83.95077312121182, 46.3907731212118]",39.78677312121181,FEDEX_EXPRESS_SAVER
72623,49341,46,939.8840772344429,"[142.24684077234446, 71.71389384822962, 67.11389384822962, 105.25789384822961, 67.05389384822962, 110.58989384822962, 72.46989384822962]",65.88589384822961,UPS_WORLDWIDE_EXPRESS_SAVER
72623,15546,92,1227.596204916207,"[214.1239620491621, 119.63197469944137, 115.03197469944138, 151.33597469944138, 113.59197469944138, 157.12797469944138, 118.08797469944138]",112.42397469944137,UPS_WORLDWIDE_EXPRESS_SAVER
72623,87730,112,1066.2580430032313,"[242.51058043003232, 138.55638695335492, 133.9563869533549, 169.46038695335488, 131.91638695335487, 175.4523869533549, 136.01238695335485]",130.74838695335487,UPS_WORLDWIDE_EXPRESS_SAVER
72623,22844,118,1226.914020506819,"[253.1171402050682, 145.62742680337882, 141.0274268033788, 176.2914268033788, 138.8074268033788, 182.3434268033788, 142.78342680337877]",137.6394268033788,UPS_WORLDWIDE_EXPRESS_SAVER
72623,12742,12,1623.449133865487,"[98.08249133865486, 42.27099422576991, 37.67099422576992, 77.17499422576991, 38.63099422576992, 82.16699422576993, 44.726994225769914]",37.82299422576992,FEDEX_EXPRESS_SAVER
72623,80744,42,1003.5695885181045,"[136.88369588518106, 68.13846392345403, 63.53846392345403, 101.84246392345403, 63.598463923454034, 107.13446392345404, 69.09446392345403]",63.69046392345403,FEDEX_EXPRESS_SAVER
72623,09833,72,10940.758767780844,"[281.2555876778085, 164.38639178520566, 159.78639178520564, 196.89039178520565, 158.94639178520566, 202.48239178520564, 163.84239178520562]",157.77839178520566,UPS_WORLDWIDE_EXPRESS_SAVER
72623,48091,90,1036.8923939732688,"[209.2169239397327, 116.36061595982179, 111.76061595982179, 148.1446159598218, 110.3806159598218, 153.9166159598218, 114.9166159598218]",109.21261595982179,UPS_WORLDWIDE_EXPRESS_SAVER
72623,63338,82,292.7505548454377,"[189.7755055484544, 103.39967036563624, 98.79967036563625, 135.50367036563628, 97.65967036563625, 141.19567036563626, 102.35567036563624]",96.49167036563624,UPS_WORLDWIDE_EXPRESS_SAVER
72623,34430,130,1236.7766233789055,"[271.21576623378905, 157.69317748919275, 153.09317748919273, 187.87717748919272, 150.5131774891927, 194.0491774891927, 154.2491774891927]",149.3451774891927,UPS_WORLDWIDE_EXPRESS_SAVER
72623,90037,58,2366.126045440678,"[174.50926045440679, 93.22217363627118, 88.62217363627119, 126.28617363627117, 88.2021736362712, 131.7381736362712, 93.37817363627119]",87.03417363627119,UPS_WORLDWIDE_EXPRESS_SAVER
72623,67038,50,395.8023961029449,"[142.80602396102947, 72.08668264068629, 67.4866826406863, 105.47068264068629, 67.3066826406863, 110.8426826406863, 72.6426826406863]",66.1386826406863,UPS_WORLDWIDE_EXPRESS_SAVER
72623,68718,30,819.6220940368178,"[117.04422094036818, 54.91214729357878, 50.31214729357879, 89.09614729357878, 50.732147293578784, 94.26814729357879, 56.46814729357879]",50.46414729357879,FEDEX_EXPRESS_SAVER
72623,58363,36,1482.8367967935742,"[132.67636796793576, 65.33357864529049, 60.73357864529049, 99.27757864529049, 60.973578645290495, 104.5095786452905, 66.5895786452905]",60.885578645290494,FEDEX_EXPRESS_SAVER
72623,75404,122,511.48757284801104,"[251.96287572848013, 144.8579171523201, 140.2579171523201, 175.3619171523201, 137.9179171523201, 181.4539171523201, 141.81391715232004]",136.74991715232008,UPS_WORLDWIDE_EXPRESS_SAVER
72623,17862,6,1410.687866405419,"[86.95487866405419, 34.85258577603612, 30.252585776036128, 69.99658577603613, 31.39258577603613, 74.92858577603613, 37.60858577603613]",30.40458577603613,FEDEX_EXPRESS_SAVER
72623,84011,90,1762.4550695580085,"[216.47255069558008, 121.19770046372005, 116.59770046372006, 152.98170046372007, 115.21770046372006, 158.75370046372007, 119.75370046372007]",114.04970046372006,UPS_WORLDWIDE_EXPRESS_SAVER
72623,71002,138,487.02266025728454,"[275.7182266025729, 160.6948177350486, 156.09481773504857, 190.55881773504856, 153.27481773504854, 196.81081773504854, 156.85081773504854]",152.10681773504854,UPS_WORLDWIDE_EXPRESS_SAVER
72623,99651,98,5460.206120139307,"[265.4500612013931, 153.8493741342621, 149.24937413426207, 185.3133741342621, 147.62937413426206, 191.16537413426207, 152.00537413426204]",146.46137413426206,UPS_WORLDWIDE_EXPRESS_SAVER
72623,91306,46,2386.43236681646,"[156.71232366816463, 81.35754911210974, 76.75754911210974, 114.90154911210972, 76.69754911210974, 120.23354911210973, 82.11354911210974]",75.52954911210973,UPS_WORLDWIDE_EXPRESS_SAVER
72623,76884,64,846.2593063589844,"[168.31059306358986, 89.08972870905988, 84.48972870905989, 121.91372870905988, 83.88972870905991, 127.4257287090599, 88.9457287090599]",82.7217287090599,UPS_WORLDWIDE_EXPRESS_SAVER
72623,80823,64,1014.5352054014998,"[169.99335205401502, 90.21156803601, 85.61156803601, 123.03556803600999, 85.01156803601, 128.54756803601, 90.06756803601]",83.84356803601,UPS_WORLDWIDE_EXPRESS_SAVER
72623,46761,114,829.6731667299916,"[243.14473166729994, 138.97915444486665, 134.37915444486663, 169.80315444486664, 132.2791544448666, 175.8151544448666, 136.3351544448666]",131.1111544448666,UPS_WORLDWIDE_EXPRESS_SAVER
72623,11423,112,1677.0594559204492,"[248.6185945592045, 142.62839637280302, 138.028396372803, 173.532396372803, 135.988396372803, 179.52439637280298, 140.08439637280298]",134.820396372803,UPS_WORLDWIDE_EXPRESS_SAVER
72623,31820,138,810.7532658525095,"[278.9555326585251, 162.8530217723501, 158.25302177235008, 192.71702177235008, 155.43302177235006, 198.96902177235006, 159.00902177235005]",154.26502177235005,UPS_WORLDWIDE_EXPRESS_SAVER
72623,24505,118,1175.6706681530636,"[252.60470668153064, 145.2858044543538, 140.68580445435379, 175.94980445435377, 138.46580445435376, 182.00180445435376, 142.44180445435373]",137.29780445435375,UPS_WORLDWIDE_EXPRESS_SAVER
72623,33233,62,1655.3311606640902,"[173.40131160664092, 92.48354107109394, 87.88354107109394, 125.38754107109392, 87.34354107109394, 130.87954107109394, 92.43954107109394]",86.17554107109393,UPS_WORLDWIDE_EXPRESS_SAVER
72623,22125,106,1348.8779240507076,"[236.3367792405071, 134.44051949367142, 129.8405194936714, 165.5845194936714, 127.98051949367138, 171.51651949367138, 132.19651949367136]",126.81251949367137,UPS_WORLDWIDE_EXPRESS_SAVER
72623,04074,46,2024.1179632420012,"[153.08917963242004, 78.94211975494666, 74.34211975494667, 112.48611975494667, 74.28211975494668, 117.81811975494668, 79.69811975494667]",73.11411975494667,UPS_WORLDWIDE_EXPRESS_SAVER
72623,18218,128,1502.9413426806186,"[270.8774134268062, 157.46760895120417, 152.86760895120415, 187.73160895120415, 150.34760895120414, 193.8836089512041, 154.12360895120412]",149.17960895120413,UPS_WORLDWIDE_EXPRESS_SAVER
72623,20686,148,1416.499509716657,"[300.0129950971666, 176.89133006477775, 172.29133006477772, 206.35533006477772, 169.17133006477772, 212.70733006477772, 172.5473300647777]",168.0033300647777,UPS_WORLDWIDE_EXPRESS_SAVER
72623,33950,52,1438.495247862593,"[156.23295247862595, 81.03796831908394, 76.43796831908395, 114.34196831908395, 76.19796831908396, 119.73396831908396, 81.49396831908396]",75.02996831908395,UPS_WORLDWIDE_EXPRESS_SAVER
72623,56165,14,855.6103970983202,"[93.4041039709832, 39.1520693139888, 34.5520693139888, 73.9760693139888, 35.4520693139888, 78.9880693139888, 41.5080693139888]",34.7040693139888,FEDEX_EXPRESS_SAVER
72623,90703,36,2350.392927991228,"[141.3519292799123, 71.11728618660818, 66.51728618660819, 105.06128618660819, 66.7572861866082, 110.2932861866082, 72.37328618660818]",66.66928618660819,FEDEX_EXPRESS_SAVER
72623,01021,94,1806.0382059463573,"[222.90838205946358, 125.48825470630904, 120.88825470630904, 157.11225470630907, 119.38825470630906, 162.92425470630906, 123.84425470630906]",118.22025470630905,UPS_WORLDWIDE_EXPRESS_SAVER
72623,04563,46,2119.1142971543586,"[154.03914297154358, 79.57542864769572, 74.97542864769572, 113.11942864769571, 74.91542864769573, 118.45142864769574, 80.33142864769572]",73.74742864769573,UPS_WORLDWIDE_EXPRESS_SAVER
72623,75783,136,496.6872155060365,"[272.8148721550604, 158.7592481033736, 154.15924810337359, 188.7032481033736, 151.39924810337357, 194.93524810337357, 155.01524810337355]",150.23124810337356,UPS_WORLDWIDE_EXPRESS_SAVER
72623,59441,134,1809.871496719886,"[282.9467149671989, 165.5138099781326, 160.91380997813258, 195.53780997813257, 158.21380997813256, 201.7498099781326, 161.86980997813257]",157.04580997813255,UPS_WORLDWIDE_EXPRESS_SAVER
72623,27698,88,1231.9508370737326,"[208.16750837073732, 115.66100558049155, 111.06100558049155, 147.52500558049158, 109.74100558049156, 153.27700558049156, 114.31700558049155]",108.57300558049155,UPS_WORLDWIDE_EXPRESS_SAVER
72623,17943,2,1462.7706560279682,"[81.47570656027968, 31.19980437351979, 26.599804373519788, 66.50380437351978, 27.859804373519793, 71.3958043735198, 34.155804373519786]",26.75180437351979,FEDEX_EXPRESS_SAVER
72623,39442,30,612.6387653970949,"[114.97438765397095, 53.53225843598062, 48.93225843598063, 87.71625843598062, 49.35225843598063, 92.88825843598063, 55.08825843598063]",49.08425843598063,FEDEX_EXPRESS_SAVER
72623,10512,52,1700.4399655082627,"[158.85239965508265, 82.78426643672175, 78.18426643672176, 116.08826643672175, 77.94426643672176, 121.48026643672176, 83.24026643672175]",76.77626643672176,UPS_WORLDWIDE_EXPRESS_SAVER
72623,32709,104,1377.7151024659586,"[233.6251510246596, 132.6327673497731, 128.03276734977305, 163.8567673497731, 126.23276734977306, 169.76876734977304, 130.48876734977304]",125.06476734977305,UPS_WORLDWIDE_EXPRESS_SAVER
72623,38647,58,326.6616554109418,"[154.11461655410943, 79.62574436940628, 75.02574436940628, 112.68974436940627, 74.60574436940628, 118.14174436940628, 79.78174436940628]",73.43774436940627,UPS_WORLDWIDE_EXPRESS_SAVER
72623,21050,128,1435.1716471656969,"[270.199716471657, 157.0158109811047, 152.41581098110467, 187.27981098110465, 149.89581098110466, 193.43181098110466, 153.67181098110464]",148.72781098110465,UPS_WORLDWIDE_EXPRESS_SAVER
72623,04034,116,2051.1342377516585,"[258.3593423775166, 149.12222825167777, 144.52222825167775, 179.86622825167774, 142.36222825167772, 185.89822825167772, 146.3782282516777]",141.1942282516777,UPS_WORLDWIDE_EXPRESS_SAVER
72623,06509,72,1758.724239178929,"[189.4352423917893, 103.17282826119286, 98.57282826119287, 135.6768282611929, 97.73282826119288, 141.26882826119288, 102.62882826119285]",96.56482826119287,UPS_WORLDWIDE_EXPRESS_SAVER
72623,76873,98,852.263784440915,"[219.37063784440915, 123.12975856293943, 118.52975856293943, 154.59375856293946, 116.90975856293944, 160.44575856293943, 121.28575856293944]",115.74175856293944,UPS_WORLDWIDE_EXPRESS_SAVER
72623,29702,114,988.4445089593409,"[244.73244508959343, 140.03763005972897, 135.43763005972895, 170.86163005972895, 133.33763005972895, 176.87363005972895, 137.39363005972893]",132.16963005972895,UPS_WORLDWIDE_EXPRESS_SAVER
72623,33067,22,1608.2776845876763,"[112.93077684587676, 52.1698512305845, 47.569851230584504, 86.67385123058449, 48.22985123058451, 91.76585123058452, 54.1258512305845]",47.721851230584505,FEDEX_EXPRESS_SAVER
72623,67639,114,705.8825348591763,"[241.90682534859178, 138.15388356572788, 133.55388356572786, 168.97788356572786, 131.45388356572784, 174.98988356572784, 135.50988356572782]",130.28588356572783,UPS_WORLDWIDE_EXPRESS_SAVER
72623,47649,86,477.7286684196848,"[197.62528668419685, 108.63285778946455, 104.03285778946456, 140.57685778946458, 102.77285778946458, 146.30885778946458, 107.38885778946458]",101.60485778946457,UPS_WORLDWIDE_EXPRESS_SAVER
72623,52567,96,498.57592523313605,"[212.8337592523314, 118.77183950155423, 114.17183950155423, 150.31583950155425, 112.61183950155424, 156.14783950155424, 117.02783950155423]",111.44383950155424,UPS_WORLDWIDE_EXPRESS_SAVER
72623,56081,126,857.9199816012642,"[261.42719981601266, 151.16746654400845, 146.56746654400843, 181.51146654400844, 144.10746654400845, 187.64346654400845, 147.9234665440084]",142.93946654400844,UPS_WORLDWIDE_EXPRESS_SAVER
72623,20701,82,1394.3366303340267,"[200.79136630334028, 110.74357753556016, 106.14357753556017, 142.8475775355602, 105.00357753556017, 148.53957753556017, 109.69957753556018]",103.83557753556016,UPS_WORLDWIDE_EXPRESS_SAVER
72623,74053,74,301.83426005824276,"[177.86634260058244, 95.46022840038827, 90.86022840038828, 127.88422840038828, 89.96022840038829, 133.4962284003883, 94.81622840038828]",88.79222840038828,UPS_WORLDWIDE_EXPRESS_SAVER
72623,68116,34,629.1611105250029,"[121.13961110525003, 57.642407403500016, 53.04240740350002, 91.66640740350002, 53.34240740350001, 96.87840740350003, 58.99840740350002]",53.19440740350002,FEDEX_EXPRESS_SAVER
72623,42713,84,580.5077475858076,"[195.65307747585808, 107.31805165057204, 102.71805165057205, 139.34205165057207, 101.51805165057206, 145.05405165057206, 106.17405165057205]",100.35005165057206,UPS_WORLDWIDE_EXPRESS_SAVER
72623,41845,126,842.0706349553507,"[261.2687063495535, 151.0618042330357, 146.46180423303568, 181.4058042330357, 144.00180423303567, 187.53780423303567, 147.81780423303564]",142.83380423303566,UPS_WORLDWIDE_EXPRESS_SAVER
72623,72577,52,76.40659526310488,"[142.61206595263104, 71.95737730175402, 67.35737730175403, 105.26137730175404, 67.11737730175403, 110.65337730175403, 72.41337730175404]",65.94937730175403,UPS_WORLDWIDE_EXPRESS_SAVER
72623,04579,128,2078.171503990378,"[276.62971503990383, 161.30247669326923, 156.7024766932692, 191.5664766932692, 154.1824766932692, 197.7184766932692, 157.95847669326918]",153.0144766932692,UPS_WORLDWIDE_EXPRESS_SAVER
72623,83530,16,2237.958274402317,"[110.22758274402317, 50.367721829348774, 45.76772182934878, 85.11172182934878, 46.60772182934878, 90.14372182934879, 52.623721829348774]",45.91972182934878,FEDEX_EXPRESS_SAVER
72623,08562,20,1597.9004967412238,"[109.82700496741224, 50.10066997827482, 45.50066997827483, 84.68466997827483, 46.22066997827482, 89.75666997827483, 52.15666997827483]",45.65266997827483,FEDEX_EXPRESS_SAVER
72623,67867,98,731.0428817743324,"[218.15842881774336, 122.32161921182887, 117.72161921182888, 153.7856192118289, 116.10161921182889, 159.6376192118289, 120.47761921182888]",114.93361921182888,UPS_WORLDWIDE_EXPRESS_SAVER
72623,19403,120,1531.6606158489303,"[259.16460615848933, 149.65907077232623, 145.0590707723262, 180.2430707723262, 142.7790707723262, 186.31507077232618, 146.7150707723262]",141.6110707723262,UPS_WORLDWIDE_EXPRESS_SAVER
72623,92605,32,2349.2106268667676,"[135.34010626866768, 67.10940417911178, 62.50940417911178, 101.21340417911178, 62.86940417911178, 106.4054041791118, 68.56540417911178]",62.661404179111784,FEDEX_EXPRESS_SAVER
72623,34737,40,1310.3728028525288,"[136.9517280285253, 68.18381868568352, 63.583818685683525, 101.96781868568351, 63.70381868568352, 107.23981868568353, 69.23981868568353]",63.735818685683526,FEDEX_EXPRESS_SAVER
72623,54155,74,960.309962992599,"[184.451099629926, 99.85006641995065, 95.25006641995066, 132.27406641995069, 94.35006641995066, 137.88606641995068, 99.20606641995066]",93.18206641995066,UPS_WORLDWIDE_EXPRESS_SAVER
72623,95630,24,2541.5052032734916,"[125.26305203273492, 60.39136802182327, 55.791368021823274, 94.81536802182328, 56.391368021823276, 99.92736802182328, 62.24736802182327]",55.943368021823275,FEDEX_EXPRESS_SAVER
72623,28224,134,1046.6327412631954,"[275.31432741263194, 160.42555160842133, 155.8255516084213, 190.4495516084213, 153.1255516084213, 196.6615516084213, 156.7815516084213]",151.95755160842128,UPS_WORLDWIDE_EXPRESS_SAVER
72623,65034,0,236.51037154615108,"[66.21310371546151, 21.024735810307675, 16.424735810307677, 56.40873581030767, 17.744735810307674, 61.28073581030767, 24.080735810307676]",16.576735810307675,FEDEX_EXPRESS_SAVER
72623,50250,142,585.1804013274768,"[282.6998040132748, 165.34920267551655, 160.74920267551653, 195.05320267551653, 157.80920267551653, 201.34520267551653, 161.3052026755165]",156.64120267551652,UPS_WORLDWIDE_EXPRESS_SAVER
72623,79780,108,1205.8640471080637,"[237.90664047108066, 135.48709364738713, 130.8870936473871, 166.5510936473871, 128.9670936473871, 172.5030936473871, 133.14309364738708]",127.79909364738708,UPS_WORLDWIDE_EXPRESS_SAVER
72623,90039,18,2360.792606927966,"[114.45592606927966, 53.18661737951977, 48.58661737951977, 87.85061737951978, 49.366617379519774, 92.9026173795198, 55.34261737951977]",48.73861737951977,FEDEX_EXPRESS_SAVER
72623,99170,40,2381.603491326091,"[147.66403491326093, 75.32535660884061, 70.72535660884061, 109.10935660884061, 70.8453566088406, 114.38135660884062, 76.38135660884062]",70.87735660884061,FEDEX_EXPRESS_SAVER
72623,15601,80,1191.8705426166462,"[195.76670542616648, 107.3938036174443, 102.79380361744431, 139.57780361744432, 101.71380361744431, 145.24980361744431, 106.44980361744432]",100.5458036174443,UPS_WORLDWIDE_EXPRESS_SAVER
72623,67208,12,459.94190409193357,"[86.44741904091933, 34.51427936061288, 29.914279360612888, 69.41827936061289, 30.874279360612892, 74.41027936061289, 36.970279360612885]",30.06627936061289,FEDEX_EXPRESS_SAVER
72623,66542,88,399.8548120170147,"[199.84654812017016, 110.11369874678009, 105.5136987467801, 141.9776987467801, 104.1936987467801, 147.72969874678012, 108.7696987467801]",103.0256987467801,UPS_WORLDWIDE_EXPRESS_SAVER
72623,39151,102,538.8444608131522,"[222.23644460813154, 125.040296405421, 120.44029640542101, 156.34429640542103, 118.70029640542101, 162.23629640542103, 122.996296405421]",117.53229640542101,UPS_WORLDWIDE_EXPRESS_SAVER
72623,75368,114,578.9947469593827,"[240.63794746959383, 137.30796497972926, 132.70796497972924, 168.13196497972925, 130.60796497972922, 174.14396497972922, 134.6639649797292]",129.4399649797292,UPS_WORLDWIDE_EXPRESS_SAVER
72623,52003,68,681.1232728348585,"[172.6592327283486, 91.98882181889905, 87.38882181889906, 124.65282181889904, 86.66882181889906, 130.20482181889906, 91.64482181889906]",85.50082181889906,UPS_WORLDWIDE_EXPRESS_SAVER
72623,64507,138,424.93241687260286,"[275.09732416872606, 160.28088277915072, 155.6808827791507, 190.1448827791507, 152.86088277915067, 196.39688277915067, 156.43688277915066]",151.69288277915066,UPS_WORLDWIDE_EXPRESS_SAVER
72623,14810,94,1444.4115515657838,"[219.29211551565785, 123.07741034377189, 118.4774103437719, 154.70141034377193, 116.9774103437719, 160.5134103437719, 121.4334103437719]",115.80941034377189,UPS_WORLDWIDE_EXPRESS_SAVER
72623,49224,148,914.5734697145735,"[294.9937346971457, 173.54515646476386, 168.94515646476384, 203.00915646476383, 165.82515646476384, 209.36115646476384, 169.2011564647638]",164.65715646476383,UPS_WORLDWIDE_EXPRESS_SAVER
72623,54760,4,889.3368677799392,"[78.74136867779939, 29.37691245186626, 24.77691245186626, 64.60091245186625, 25.976912451866262, 69.51291245186627, 32.23291245186626]",24.92891245186626,FEDEX_EXPRESS_SAVER
72623,20617,48,1383.2706851091452,"[149.6807068510915, 76.6698045673943, 72.0698045673943, 110.1338045673943, 71.94980456739431, 115.48580456739431, 77.3258045673943]",70.7818045673943,UPS_WORLDWIDE_EXPRESS_SAVER
72623,34138,34,1576.9890095148194,"[130.6178900951482, 63.96126006343212, 59.36126006343213, 97.98526006343212, 59.661260063432124, 103.19726006343214, 65.31726006343212]",59.51326006343213,FEDEX_EXPRESS_SAVER
72623,19196,114,1550.8692891253847,"[250.35669289125386, 143.78712859416927, 139.18712859416925, 174.61112859416926, 137.08712859416923, 180.62312859416926, 141.1431285941692]",135.91912859416922,UPS_WORLDWIDE_EXPRESS_SAVER
72623,34420,142,1266.1491226032745,"[289.50949122603276, 169.88899415068852, 165.2889941506885, 199.5929941506885, 162.3489941506885, 205.8849941506885, 165.8449941506885]",161.1809941506885,UPS_WORLDWIDE_EXPRESS_SAVER
72623,59244,50,1760.8377354486963,"[156.45637735448696, 81.18691823632464, 76.58691823632465, 114.57091823632464, 76.40691823632466, 119.94291823632466, 81.74291823632466]",75.23891823632465,UPS_WORLDWIDE_EXPRESS_SAVER
72623,75573,92,388.32460360067296,"[205.73124603600672, 114.03683069067115, 109.43683069067116, 145.74083069067117, 107.99683069067115, 151.53283069067115, 112.49283069067114]",106.82883069067114,UPS_WORLDWIDE_EXPRESS_SAVER
